video_id,frame,window_index,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence
1,10,0,193.4159505208333,198.00187174479169,0.869593620300293,116.18243272569444,197.8479817708333,0.9931135773658752,0.0,0.0,0.1854086965322494,86.58786892361111,243.98391927083333,0.9470032453536988,186.0128689236111,332.10504557291665,0.9496510028839112,135.59814453125,336.019140625,0.9884019494056702,197.1367404513889,419.4958984375,0.831854522228241,161.40328776041667,422.4925130208333,0.9531339406967164
1,11,0,198.68515625,197.3014973958333,0.8981896638870239,117.84347873263889,199.04949544270832,0.992823839187622,0.0,0.0,0.2503495812416076,90.62779947916668,247.71861979166667,0.9485219717025756,191.3786458333333,331.89733072916664,0.957768440246582,138.52648654513888,336.19091796875,0.9888266324996948,200.90967881944445,432.32262369791664,0.7875502705574036,163.38021918402777,435.67620442708335,0.930122137069702
1,12,0,199.2724392361111,197.42542317708333,0.9824783205986024,120.19022352430557,197.2353515625,0.9969161748886108,225.51549479166667,212.79537760416667,0.7677624821662903,88.92303602430556,245.3300618489584,0.9800382256507874,186.7775173611111,332.68857421875,0.991420030593872,137.19072265625,334.75390625,0.9963376522064208,181.91320529513888,432.46901041666666,0.912316620349884,157.13912760416667,431.33850911458336,0.9577612280845642
1,13,0,198.0207899305556,195.331689453125,0.9820970892906188,119.57744140625,197.75011393229167,0.9966996312141418,225.99210069444445,206.01482747395832,0.7875871658325195,89.65545789930556,245.86090494791668,0.9807234406471252,187.2294921875,336.72877604166666,0.9908040761947632,136.8908637152778,340.34658203125,0.995893120765686,190.1279079861111,436.325,0.8819187879562378,158.48952907986111,437.14934895833335,0.940192699432373
1,14,0,199.96046006944445,196.803173828125,0.9875081181526184,120.15181206597222,197.15079752604169,0.9977381229400636,229.9153645833333,208.2103515625,0.8696703314781189,92.23102213541668,246.57945963541667,0.9897443652153016,191.5036675347222,335.32483723958336,0.99424546957016,139.74245876736111,338.09772135416665,0.9974722266197203,194.2985677083333,433.4168619791666,0.9164949059486388,158.70339626736111,432.8083333333333,0.9588241577148438
1,15,0,200.49835069444444,194.03186848958333,0.9922317266464232,119.66675347222224,192.28180338541668,0.9977992177009584,225.4940755208333,216.97527669270832,0.8768239617347717,94.74593098958331,247.4634765625,0.9828118681907654,194.21608072916663,326.8609375,0.994783103466034,142.48089192708332,329.7766927083333,0.9972779154777528,193.6423177083333,423.0843098958333,0.94638329744339,151.03820529513888,424.54615885416666,0.9676055312156676
1,16,0,201.34830729166663,196.75968424479169,0.9885194897651672,121.41167534722224,189.9475911458333,0.9974344372749328,223.39305555555555,229.8182942708333,0.8149644732475281,93.14583333333331,243.00226236979168,0.9809449911117554,189.8001953125,330.48756510416666,0.9940401911735536,138.71639539930555,331.7625325520833,0.9972257018089294,197.530859375,425.82880859375,0.945550262928009,154.33315972222223,426.17506510416666,0.9723680019378662
1,17,0,198.3826388888889,196.14391276041667,0.9914615154266356,119.44892578125,190.4243001302084,0.998126208782196,220.97406684027777,231.524072265625,0.8630068898200989,92.90842013888889,244.8060872395833,0.9869452118873596,186.1521701388889,325.5853841145833,0.9967830181121826,136.18208550347222,327.61389973958336,0.998491644859314,195.04568142361111,415.53740234375,0.9772632718086244,153.85386284722222,417.76884765625,0.9886481165885924
1,18,0,194.78702256944445,196.09241536458333,0.9931373596191406,120.24900173611113,188.86827799479167,0.9982842803001404,212.59774305555555,237.6586751302084,0.8882758617401123,93.10759548611112,244.89098307291667,0.987504780292511,182.32549913194444,325.46735026041665,0.9967017769813538,135.50100911458333,326.98229166666664,0.9983471632003784,189.85601128472223,416.7137044270833,0.9719088077545166,153.40392795138888,419.0319986979167,0.984955370426178
1,19,0,194.1763454861111,196.437646484375,0.9925519227981568,116.68980034722222,190.14812825520832,0.9981070756912231,213.75008680555555,237.0705403645833,0.8820376992225647,91.72840711805556,246.49427083333333,0.9857358336448668,180.03401692708334,323.78772786458336,0.9966763257980348,131.32351345486111,325.657421875,0.9983104467391968,189.06963975694444,414.3263671875,0.9739553332328796,148.705859375,417.3690104166666,0.9859470129013062
1,20,0,193.6299045138889,201.7186360677084,0.9935864806175232,115.96360677083334,193.75817057291667,0.9984776377677916,216.79552951388888,238.194189453125,0.9060209393501282,89.70979275173612,249.923681640625,0.989647090435028,179.65167100694444,327.5307291666667,0.9973944425582886,130.59563802083332,328.2382161458333,0.9987205862998962,188.10427517361111,417.5160807291667,0.978648602962494,148.11545138888889,417.2954427083333,0.9887809753417968
1,21,0,195.94166666666663,203.37652994791668,0.9937869310379028,115.61272786458332,195.9529296875,0.9982869029045104,220.64333767361111,237.6416015625,0.9081463813781738,89.08352864583334,253.07223307291667,0.987863838672638,182.4362847222222,329.66728515625,0.9966609477996826,131.49818793402778,330.2632161458333,0.9982509016990662,190.6491102430556,422.03932291666666,0.9648664593696594,149.17807074652777,421.11334635416665,0.980305790901184
1,22,0,197.3126736111111,203.4451497395833,0.993823766708374,115.78298611111111,197.77517903645835,0.9983503818511964,224.5494140625,235.879296875,0.9117677807807922,90.19551323784722,256.22314453125,0.9878183603286744,186.04381510416667,336.90003255208336,0.9965994954109192,134.25260416666666,337.7459309895833,0.99823260307312,190.4340060763889,432.24931640625,0.949210286140442,148.49041883680556,430.77141927083335,0.971175253391266
1,23,0,196.9841796875,205.47350260416667,0.992437779903412,114.43210720486113,201.067724609375,0.9982089996337892,226.4137586805556,235.622998046875,0.8865290284156799,87.46797960069445,258.6552734375,0.9851566553115844,185.53172743055555,338.47620442708336,0.994806468486786,133.21893446180556,339.74638671875,0.9974344372749328,189.9143880208333,436.3982747395833,0.9146309494972228,147.99049479166666,435.5041015625,0.952706217765808
1,24,0,196.40277777777777,207.46114908854167,0.9936649799346924,112.03471137152778,202.5024251302084,0.9978832602500916,225.13919270833333,242.85411783854167,0.9081737995147704,87.55186631944444,260.390380859375,0.982041358947754,185.77352430555555,336.89736328125,0.9959133267402648,132.57674696180555,338.2837890625,0.9975929856300354,190.198828125,435.55400390625,0.9400864839553832,148.69195963541668,435.68030598958336,0.9613921642303468
1,25,0,195.665625,208.73116861979167,0.9930077791213988,110.84156901041666,201.852783203125,0.9976943135261536,225.9655164930556,247.54088541666667,0.8965405225753784,85.65003255208333,261.0815104166667,0.9788516759872437,183.4269314236111,339.5162109375,0.9946874380111694,129.71055772569446,340.1967122395833,0.9969070553779602,189.9392795138889,437.03603515625,0.9219417572021484,147.53489583333334,436.03899739583335,0.9506197571754456
1,26,0,191.6650607638889,207.45890299479169,0.9893952012062072,108.72113715277776,202.25660807291663,0.9974466562271118,214.1101128472222,248.41765950520832,0.8299267888069153,86.10515407986111,259.26922200520835,0.9732137322425842,181.7866970486111,340.6443359375,0.9925394654273988,128.82466362847222,342.7461263020833,0.9962269067764282,190.3466145833333,435.7242838541667,0.901420831680298,144.59952256944445,438.2255859375,0.9446893334388732
1,27,0,191.53328993055555,204.127490234375,0.9932332634925842,108.44391276041668,199.3611653645833,0.9976052045822144,218.24750434027777,248.69381510416667,0.9072301387786864,87.636083984375,258.72265625,0.9774501323699952,182.27035590277777,337.58899739583336,0.9953840374946594,129.24215494791667,339.8281575520833,0.9971440434455872,188.79069010416663,434.7664713541666,0.9236218333244324,144.10067274305555,437.90198567708336,0.9487952589988708
1,28,0,191.49835069444444,201.9589192708333,0.9939753413200378,109.04018012152778,196.7416015625,0.9980672001838684,216.3047092013889,247.8558919270833,0.9241387248039246,86.99037000868056,256.8270833333333,0.9831400513648988,182.86885850694443,332.8310221354167,0.9964152574539183,130.09585503472223,335.17151692708336,0.9978653788566588,191.1887586805556,429.61650390625,0.9445357322692872,145.54998914930556,432.92604166666666,0.964400827884674
1,29,0,195.6539930555556,199.56044921875,0.9930058121681212,109.3615234375,195.0357421875,0.9976502060890198,223.49759114583333,244.613037109375,0.9163110852241516,86.12453342013889,250.50997721354167,0.980182409286499,184.02259114583333,334.35413411458336,0.9935539960861206,128.21810980902777,336.55498046875,0.9960694313049316,190.89166666666668,431.9030598958333,0.9043276906013488,138.60951605902778,435.0462239583333,0.9358636140823364
1,30,0,198.49288194444443,198.571337890625,0.994564652442932,110.87489149305556,192.769677734375,0.9979044198989868,228.11284722222223,244.38043619791668,0.9391960501670836,89.38407660590278,250.526318359375,0.9838796257972716,185.7136284722222,332.6056640625,0.9948338270187378,129.18615451388888,334.0145833333333,0.996662139892578,190.45766059027773,431.2271158854167,0.9140634536743164,138.89927300347222,433.23505859375,0.9394806623458862
1,31,0,200.02495659722223,196.4636067708333,0.9957691431045532,112.04620225694444,191.24059244791667,0.9984294772148132,231.2106987847222,241.1845703125,0.9525887370109558,89.42303602430556,250.978662109375,0.9884952306747437,187.1593532986111,329.68971354166666,0.9965826869010924,130.51193576388889,331.187890625,0.9978398084640504,192.41844618055555,426.55725911458336,0.9469529390335084,140.44231770833332,428.3193033854167,0.96411395072937
1,32,0,201.2507378472222,196.99645182291667,0.995365023612976,112.10416666666669,191.40576171875,0.9982255101203918,231.18539496527777,241.30441080729167,0.9480928778648376,90.03235677083333,250.33017578125,0.9864742159843444,188.3113498263889,329.44404296875,0.9963119626045228,130.54123263888889,330.8244140625,0.9976131916046144,195.5459201388889,426.01946614583335,0.9463835954666138,140.52989366319446,427.592578125,0.9630830883979796
1,33,0,201.56497395833333,197.29568684895835,0.9955750703811646,112.67733289930555,191.684033203125,0.998383641242981,231.0091145833333,243.25900065104167,0.9496071338653564,91.80567491319444,250.7352864583333,0.9878445267677308,189.05065104166667,329.2514973958333,0.9966268539428712,131.55322265625,330.8236653645833,0.9978700876235962,196.799609375,424.93232421875,0.9527418613433838,142.55766059027778,427.1137369791667,0.9683417677879332
1,34,0,201.8204861111111,196.73932291666668,0.9954718351364136,114.27612847222224,191.87462565104167,0.9984239339828492,229.42044270833333,245.0275716145833,0.9486267566680908,92.32381727430555,251.06813151041663,0.9884474873542786,188.95362413194445,329.91783854166664,0.9964516162872314,132.13174913194445,331.8623046875,0.9978027939796448,198.25546875,425.16484375,0.9468411207199096,143.43445095486112,428.149609375,0.9648649096488952
1,35,0,201.7180989583333,197.0099934895833,0.9948171973228456,115.28672960069444,191.96334635416667,0.9983323216438292,227.9763237847222,245.30699869791667,0.9413972496986388,91.95118272569444,250.14417317708333,0.987781286239624,188.9426649305556,329.17724609375,0.9958512783050536,132.96911892361112,331.34010416666666,0.9975066781044006,198.2606770833333,424.54192708333335,0.9415308833122252,144.67325303819445,428.0427734375,0.9620571136474608
1,36,0,204.8900390625,193.784814453125,0.995518445968628,114.84077690972222,188.17032877604169,0.996819257736206,230.21957465277777,241.34637044270832,0.9568756222724916,93.44989149305556,243.580859375,0.97402161359787,194.40549045138889,327.67799479166666,0.9961063265800476,136.17731119791668,330.27516276041666,0.9964610934257508,200.53878038194443,421.9396484375,0.9523431658744812,142.68149956597222,426.540234375,0.9526081085205078
1,37,0,207.48263888888889,192.17444661458333,0.995360791683197,119.24535590277776,185.14659830729167,0.9975422620773317,231.83248697916667,240.39278971354167,0.954506516456604,95.18856336805555,240.495166015625,0.9811962842941284,195.6653645833333,324.69690755208336,0.9961316585540771,138.68404947916667,326.59046223958336,0.9969766139984132,201.92838541666663,418.7851888020833,0.9559751152992249,145.48621961805554,422.41516927083336,0.9621664881706238
1,38,0,210.9232421875,189.33829752604169,0.9945123195648192,122.6638671875,182.11075846354169,0.997432291507721,234.45108506944445,239.99029947916668,0.9376445412635804,101.43774956597224,243.59619140625,0.9778501987457277,200.02037760416667,319.96324869791664,0.9953023195266724,142.67190755208333,321.67932942708336,0.9965527057647704,205.88444010416663,407.98089192708335,0.9677504301071168,146.5339409722222,411.1550130208333,0.9737457036972046
1,39,0,213.32389322916663,183.10055338541667,0.994901180267334,126.77440321180556,175.05071614583332,0.998298704624176,235.87925347222225,231.1262044270833,0.9313244819641112,105.20827907986111,238.073388671875,0.984583020210266,200.409765625,310.96608072916666,0.9971358776092528,144.87994791666668,312.2890625,0.9982597231864928,208.90735677083333,401.0468424479167,0.9796537160873412,155.12781032986112,403.544140625,0.9866062998771667
1,40,0,214.0430121527777,175.88782552083333,0.9966278672218324,129.46329210069445,168.39881184895833,0.9988534450531006,238.1327907986111,225.97757161458333,0.956128180027008,108.83225911458334,232.62960611979167,0.9904983639717102,203.0891927083333,304.30299479166666,0.998664140701294,148.72418619791668,306.00849609375,0.9991760849952698,209.0759114583333,393.83909505208334,0.9922990202903748,156.09476996527778,397.18079427083336,0.994844913482666
1,41,0,215.32625868055555,174.36432291666668,0.9967780709266664,131.27892795138888,167.4126953125,0.998885691165924,240.25987413194449,221.09111328125,0.959284245967865,109.49222005208334,229.32000325520832,0.9907578229904176,205.1480251736111,302.90703125,0.9989245533943176,151.1553493923611,304.76865234375,0.9993208646774292,211.2321614583333,393.2420572916666,0.9937624335289,159.32415364583332,396.26624348958336,0.995759904384613
1,42,0,219.17241753472223,172.30929361979167,0.9973087310791016,133.2205078125,164.67957356770833,0.9990088939666748,242.86217447916667,220.86627604166668,0.9663368463516236,112.31675347222222,229.058935546875,0.991590976715088,208.34674479166668,300.74078776041665,0.9991703033447266,152.92962239583332,301.95677083333334,0.999460518360138,213.5705512152778,391.42897135416666,0.9952976107597352,159.91876085069444,393.5277994791667,0.9967255592346193
1,43,0,221.46484375,171.29480794270833,0.9967229962348938,135.68221571180555,164.34329427083333,0.9989253878593444,244.4775390625,220.531494140625,0.9598204493522644,115.73016493055556,228.76346028645835,0.9915785789489746,212.0077907986111,300.16614583333336,0.9987982511520386,156.07081163194445,301.70533854166666,0.999267876148224,218.54654947916663,390.736328125,0.99240642786026,161.11105685763889,393.518359375,0.995027244091034
1,44,0,225.49359809027777,169.64239908854168,0.9971080422401428,137.6787109375,163.88136393229166,0.9990044236183168,248.5881293402778,217.89187825520835,0.9621427655220032,116.78586154513889,225.98736979166668,0.991668701171875,216.5482421875,297.22887369791664,0.9991870522499084,159.54664713541666,299.12242838541664,0.9994906187057496,222.5881727430556,386.0718424479167,0.99615877866745,164.21110026041666,389.4509765625,0.9974392652511596
1,45,0,228.85217013888888,167.3296875,0.997622549533844,136.81411675347223,159.779541015625,0.9990444779396056,250.64954427083333,217.42550455729167,0.9645012617111206,117.76622178819444,220.35940755208333,0.990464210510254,216.63463541666667,291.70048828125,0.9994120597839355,157.16781684027777,292.8505859375,0.9996019005775452,223.4943793402778,378.64690755208335,0.9980539083480836,163.0770724826389,381.677734375,0.9986215829849244
1,46,0,227.70026041666668,164.0951171875,0.998034417629242,137.31558159722223,156.569140625,0.9991581439971924,249.4443142361111,214.48050130208333,0.9690039157867432,117.68089192708334,217.14599609375,0.9912183880805968,216.43441840277777,288.9523111979167,0.9996080994606018,157.81396484375,290.12073567708336,0.9997261166572572,223.6705946180556,376.071484375,0.9988784193992616,161.94372829861112,379.28076171875,0.9991821646690368
1,47,0,226.17100694444449,161.059130859375,0.9976613521575928,136.5673828125,154.518701171875,0.9988202452659608,249.86801215277777,212.96764322916667,0.9652349352836608,116.65551215277776,216.80166015625,0.9878132343292236,215.69498697916663,285.62086588541666,0.9993751645088196,157.92789713541666,287.15810546875,0.9995274543762208,220.44290364583333,373.50078125,0.9982362985610962,161.1602322048611,377.1734375,0.998595654964447
1,48,0,227.4743489583333,160.60582682291667,0.99751079082489,136.65725911458333,153.60428059895833,0.9988017082214355,248.0275824652778,213.06285807291667,0.96156108379364,116.81570095486111,214.86227213541667,0.9873034358024596,216.49752604166667,284.73304036458336,0.9993830919265748,157.62466362847223,286.2864583333333,0.9995439648628236,224.30807291666667,372.89807942708336,0.9983307719230652,162.15350477430556,377.0181315104167,0.9987133741378784
1,49,0,225.70959201388888,161.781396484375,0.997467875480652,137.86373697916667,155.01819661458333,0.9988651275634766,245.3681857638889,214.01940104166667,0.9618284702301024,117.92692057291669,216.09049479166663,0.9885170459747314,216.15633680555555,285.2643229166667,0.9993748068809508,159.20965711805556,287.0193359375,0.9995535016059875,225.0231987847222,373.6119791666667,0.9982293248176576,164.48862847222222,378.0486979166666,0.998678982257843
1,50,0,226.5246961805556,163.38982747395832,0.997239112854004,138.21197916666668,157.78343098958334,0.9989223480224608,243.3669487847222,213.220458984375,0.951236128807068,119.63089192708334,216.75439453125,0.9879878759384156,216.83795572916668,287.78681640625,0.9993969202041626,159.66259765625,290.03154296875,0.9995983242988586,226.8473524305556,373.0838541666666,0.9985274076461792,166.13926866319446,378.46936848958336,0.9989797472953796
1,51,0,225.0224826388889,163.063916015625,0.9959700107574464,139.28390842013889,158.201806640625,0.9988133907318116,240.7744357638889,211.885888671875,0.9224834442138672,120.8926974826389,217.523583984375,0.9861488342285156,216.63404947916663,289.06549479166665,0.9991034865379332,161.22598741319445,291.58860677083334,0.9994852542877196,225.40149739583333,374.4993489583333,0.9980341792106628,167.17412109375,379.7415364583333,0.9988147020339966
1,52,0,224.76254340277777,162.32609049479166,0.9951509237289428,139.66803385416668,157.76575520833333,0.9987910389900208,239.57973090277773,209.7904296875,0.899971067905426,121.63012152777776,215.449267578125,0.985571026802063,217.02981770833333,289.50670572916664,0.9989323019981384,161.87154947916667,292.0492838541667,0.9994409680366516,225.3753255208333,374.3884765625,0.9977241158485411,166.44884982638888,379.469921875,0.9987421631813048
1,53,0,223.28975694444443,162.13538411458333,0.9950100183486938,140.1024631076389,157.80711263020834,0.9986209869384766,237.5658420138889,207.821142578125,0.903809368610382,121.83736979166666,215.15812174479169,0.984637439250946,215.83361545138888,288.50201822916665,0.9987897276878356,161.58987630208333,291.2205078125,0.9993288516998292,225.39125434027773,375.0528971354167,0.997277557849884,166.56028645833334,380.28232421875,0.9983945488929749
1,54,0,222.92172309027777,160.37174479166666,0.9682530164718628,138.91677517361111,160.03103841145833,0.9956749081611632,237.1377170138889,198.57360026041667,0.5387208461761475,124.17860243055556,220.015380859375,0.9521543383598328,217.00438368055555,285.48248697916665,0.9954090714454652,161.81431206597222,289.5184895833333,0.9982403516769408,227.6982421875,374.59856770833335,0.9911457896232604,169.8974609375,380.12522786458334,0.996278703212738
1,55,0,225.50013020833333,165.70428059895832,0.9914172291755676,138.81346571180555,163.58444010416667,0.9987810254096984,242.4884548611111,206.963623046875,0.8440465927124023,118.63233506944444,221.26318359375,0.988595187664032,213.24092881944443,292.6689453125,0.9974068999290466,156.72231987847223,295.65110677083334,0.99896240234375,227.14131944444443,379.61878255208336,0.9923027753829956,171.48718532986112,383.85084635416666,0.9968318343162536
1,56,0,226.35004340277777,165.38624674479166,0.9925967454910278,139.29210069444446,163.566845703125,0.998863935470581,242.2157986111111,208.73912760416667,0.8698670268058777,121.97813585069444,223.43834635416667,0.9899821877479552,214.1935329861111,293.86549479166666,0.9979216456413268,157.03861762152778,297.10400390625,0.9991324543952942,230.2416232638889,379.84931640625,0.9932271838188172,172.85873480902777,384.72913411458336,0.9971240162849426
1,57,0,228.0516927083333,165.474072265625,0.9924626350402832,141.10884331597222,161.73102213541668,0.9987589120864868,241.5527777777777,212.86429036458333,0.869617223739624,122.7391384548611,221.90740559895832,0.9892461895942688,214.72983940972225,291.18701171875,0.9976544976234436,157.79108072916668,293.718359375,0.998992383480072,231.12853732638888,377.8490234375,0.9926302433013916,175.44075520833334,381.9214518229167,0.996799111366272
1,58,0,229.71002604166668,167.54202473958333,0.9948207139968872,144.03643663194444,158.06326497395833,0.9984464049339294,237.34509548611112,218.87869466145835,0.9081919193267822,123.44533420138887,220.13839518229167,0.9851478934288024,219.85486111111112,291.77721354166664,0.9983885288238524,163.6237847222222,291.93333333333334,0.9991044402122498,230.5254123263889,380.87610677083336,0.9956282377243042,173.3786675347222,381.07314453125,0.9974560141563416
1,59,0,226.96979166666668,166.404248046875,0.9918670058250428,142.55731336805556,159.734521484375,0.9982606768608092,233.91714409722223,210.68328450520832,0.8353022336959839,124.83583984375,219.37757161458333,0.981148898601532,219.2384548611111,291.12314453125,0.9975952506065368,163.52481553819445,292.48974609375,0.998879373073578,231.00726996527777,378.045703125,0.994721293449402,172.05264756944445,379.89361979166665,0.9974230527877808
1,60,1,228.0211805555556,165.60105794270834,0.9923480749130248,142.55224609375,157.656591796875,0.997886598110199,234.16940104166667,214.93829752604168,0.8679717183113098,126.91928168402778,218.77711588541663,0.9795986413955688,219.3421223958333,289.87389322916664,0.9973777532577516,162.39694010416667,290.66100260416664,0.9986044764518738,230.55913628472223,378.59827473958336,0.9932511448860168,168.52639973958333,380.0182942708333,0.9962066411972046
1,61,1,229.64368489583333,163.03875325520832,0.990857183933258,142.40628255208333,156.25738932291668,0.9980905652046204,236.70455729166667,211.17174479166667,0.8198611736297607,125.88953993055556,215.34287109375,0.9799656867980956,220.82595486111111,287.44970703125,0.9969924688339232,162.8755642361111,288.71826171875,0.9986245632171632,231.8312934027778,375.74345703125,0.9932314157485962,168.47610677083333,377.8937174479167,0.99673330783844
1,62,1,231.4650390625,163.14407552083333,0.9925925135612488,142.18235677083334,152.37078450520832,0.99766206741333,235.555078125,214.5860188802084,0.8672993779182434,123.97940538194445,211.9673828125,0.9760600924491882,218.60635850694445,284.85022786458336,0.9971951246261596,159.26941189236112,284.63561197916664,0.9984174966812134,234.20768229166663,370.26337890625,0.9939690828323364,169.59147135416666,370.5643229166666,0.9965320825576782
1,63,1,227.10763888888889,160.65441080729167,0.9925783276557922,146.490234375,145.14104817708332,0.9978850483894348,233.37814670138889,207.68251953125,0.8881160020828247,124.02392578125,201.3730305989584,0.9828469157218932,214.06690538194445,278.5185872395833,0.9981592297554016,160.14501953125,276.3169921875,0.9989728927612304,233.6687717013889,362.7927083333333,0.993389129638672,181.60699869791668,358.2779296875,0.9963966012001038
1,64,1,228.96349826388888,152.09070638020833,0.9950428009033204,142.9633029513889,139.76638997395833,0.9985985159873962,240.03355034722225,199.0493326822917,0.9262361526489258,123.01046006944443,201.1322591145833,0.9895114302635192,214.5740234375,276.06842447916665,0.9984924793243408,157.20462239583333,275.08033854166666,0.9991711378097534,236.0334418402778,355.35485026041664,0.9951763153076172,178.95902777777778,352.8369140625,0.997470498085022
1,65,1,229.84969618055555,146.15436197916668,0.9956465363502502,143.12177734375,137.538720703125,0.998805284500122,244.4548394097222,191.13580729166668,0.9334516525268556,123.731640625,198.2060384114584,0.9908488988876344,214.2200086805556,272.09290364583336,0.998870313167572,156.6056640625,272.47247721354165,0.999384880065918,237.3186848958333,350.9255859375,0.9964988231658936,179.69903428819444,350.45677083333334,0.9982137680053712
1,66,1,227.8845920138889,142.760595703125,0.9961950778961182,141.6988064236111,133.74842936197916,0.9991451501846312,242.15572916666667,191.03382161458333,0.9444952011108398,125.11501736111111,197.0193359375,0.994047999382019,213.51592881944444,265.8482421875,0.9991432428359984,156.0926974826389,266.20856119791665,0.9995786547660828,236.88680555555555,347.841015625,0.9970762729644777,178.95154079861112,347.4418294270833,0.9986470341682434
1,67,1,223.00327690972225,142.50804036458334,0.99568909406662,140.37919921875,134.647900390625,0.9991377592086792,235.5728515625,186.85476888020835,0.926386058330536,124.31423611111111,194.87779947916667,0.9930827617645264,213.20290798611111,266.38738606770835,0.999203622341156,158.27103949652778,267.5044921875,0.9996318817138672,232.73257378472223,349.0278645833333,0.9977620840072632,177.31546223958333,350.18854166666665,0.9990071654319764
